time: 2000000000
315 2 1000001
315 3 999051 653 48 36 37 30 32 34 18 4 5 4 1 4 3 2 5 3 2 2 4 4 2 4 4 3 3 3
315 4 995318 3454 76 69 73 69 73 73 63 50 54 95 230 189 96 19
315 5 999996 5
315 6 999986 15
315 7 999032 117 24 3 2 4 2 2 5 1 3 3 2 5 2 2 3 2 0 4 4 2 3 2 5 2 2 4 2 3 3 2 5 2 2 2 3 0 4 3 2 498 228
315 8 1000000 1
315 9 999999 2
315 10 999968 33
315 11 999783 152 34 6 7 7 3 3 2 2 2
315 12 998292 19 3 4 3 3 3 4 4 3 4 3 3 3 4 3 4 3 0 3 4 3 4 3 4 2 4 3 4 3 4 2 4 3 4 3 4 0 3 3 3 4 3 4 3 3 4 3 4 3 4 2 4 3 4 3 0 4 16 44 4 5 2 7 4 2 6 4 9 23 6 6 2 5 5 0 2 5 7 1 8 4 4 5 4 5 3 4 6 1 7 2 6 4 0 5 2 6 4 4 3 7 2 6 2 5 4 4 5 7 3 7 3 0 3 6 134 41 162 577 281
315 13 999998 3
315 14 1000000 1
315 15 1000000 1
315 16 999995 6
315 17 999949 52
316 1 1000001
316 2 932773 46409 3932 301 212 195 134 143 141 191 312 938 422 349 330 263 306 352 133 131 124 101 92 161 119 143 114 68 44 33 52 63 111 116 96 105 120 108 156 175 150 127 58 49 74 72 36 26 30 30 28 25 34 20 18 33 43 35 49 33 40 66 47 56 50 38 21 29 18 28 25 30 16 27 34 30 44 41 56 55 61 57 62 54 52 54 74 69 87 83 76 53 49 64 67 65 59 67 53 26 22 9 31 30 12 9 12 4 16 20 28 20 21 15 11 11 70 22 8 2 6 7 3 4 4 3 7 1 5 8 3 4 5 3 6 5 3 8 3 3 3 6 6 3 5 5 2 7 5 4 3 6 5 4 6 5 3 5 6 4 4 5 5 4 4 2 5 5 6 4 6 3 3 9 4 4 6 3 5 4 5 4 3 5 7 4 6 5 2 3 8 1 5 6 5 6 4 7 4 2 7 3 6 5 3 6 3 6 2 5 5 4 5 6 5 6 3 6 3 5 3 3 2 7 8 4 4 4 5 6 5 4 2 3 4 8 4 3 6 4 3 5 6 5 5 4 3 3 6 7 4 6 3 7 5 5 3 4 4 4 5 2 7 9 3 4 1 7 5 2 7 5 4 4 6 4 4 4 4 3 5 5 6 4 6 5 5 3 4 5 6 5 4 3 6 1 5 4 6 3 4 6 5 5 3 6 3 2 7 4 6 6 4 4 4 5 4 5 4 3 3 5 6 2 7 4 5 4 5 5 7 3 3 7 3 4 3 3 6 6 4 2 9 4 1 6 4 4 6 7 2 3 8 5 5 4 3 3 5 6 4 5 5 6 6 5 3 5 2 4 3 8 5 5 4 4 3 8 3 4 6 5 5 4 3 5 4 6 4 5 3 5 5 8 4 6 4 4 3 5 6 3 10 3 3 6 6 3 5 5 5 3 5 5 5 3 5 5 4 6 4 6 6 3 6 4 5 7 4 1 8 5 3 3 5 4 4 4 9 4 5 4 5 10 5 2 6 4 4 4 2 7 5 6 6 4 5 6 7 6 5 3 6 4 5 8 12 11 10 6 10 9 13 14 12 5 11 13 12 13 11 12 7 14 9 7 11 7 10 8 8 14 13 14 14 5 12 3 8 16 18 5 11 14 18 7 11 11 7 10 10 16 9 10 16 13 13 19 26 14 7 13 9 8 7 6 15 8 15 11 14 7 7 18 0 10 11 7 9 11 7 7 7 14 13 6 11 10 6 10 5 5 9 10 9 14 12 3 10 11 8 15 8 3 9 15 11 9 9 11 6 10 6 12 10 11 10 10 11 10 9 5 8 11 14 9 2 9 17 14 11 6 10 8 11 11 10 6 14 7 11 12 8 9 5 7 12 11 13 7 14 14 7 11 7 11 8 12 12 12 8 7 10 6 6 11 12 12 11 9 13 7 11 15 9 13 10 4 8 9 14 16 12 14 18 26 19 12 3 6 9 4 6 9 6 3 5 9 5 7 7 6 8 11 2 4 7 6 6 10 1 9 5 4 7 14 6 4 5 5 5 5 9 2 5 7 7 7 5 9 7 7 3 5 6 8 6 6 10 2 7 9 6 4 7 6 5 7 10 2 9 6 7 9 6 4 5 6 5 5 9 7 2 6 8 3 10 2 8 4 9 12 1 6 8 7 5 5 7 8 5 10 5 6 8 3 6 3 7 7 7 6 2 8 7 6 11 4 3 9 7 6 6 4 9 3 4 9 6 5 6 7 8 31 32 45 56 52 14 2 1 4 1 2 2 2 2 3 1 2 0 3 2 2 2 2 3 2 2 1 1 5 1 2 2 2 1 2 2 2 2 2 3 1 2 3 1 1 2 3 2 1 1 3 1 4 1 1 1 3 2 3 2 0 2 3 2 2 2 1 2 3 2 2 2 2 1 2 3 2 1 1 3 2 2 2 2 2 2 0 2 3 2 2 3 2 2 1 2 3 1 3 2 2 3 1 2 2 2 1 3 2 1 2 1 2 2 2 2 3 1 4 1 1 1 1 4 1 2 2 2 0 4 3 1 2 2 2 3 2 1 2 1 3 2 1 2 1 2 2 2 1 3 1 2 3 2 2 2 2 0 3 2 2 2 1 3 3 1 1 2 2 2 3 2 4 2 3 5 1 3 3 2 5 3 7 0 3 5 2 3 5 4 3 4 1 2 3 6 3 1 3 4 2 4 4 2 4 2 4 2 4 4 1 1 2 2 6 4 2 3 1 4 2 4 1 3 4 1 5 3 2 2 7 2 4 2 4 2 1 2 4 5 3 2 3 4 4 1 4 3 1 7 1 3 6 3 0 3 3 3 2 2 4 4 2 4 5 1 3 5 1 0 5 5 1 3 3 3 2 2 3 4 4 6 1 1 5 2 1 5 2 3 3 3 5 3 2 4 0 2 3 4 4 3 5 0 5 5 2 6 6 6 6 4 3 2 2 3 5 0 5 5 2 1 6 2 3 4 3 2 1 3 4 2 2 7 1 3 4 4 5 2 1 2 3 3 3 1 6 3 2 4 2 4 2 1 4 5 3 4 3 3 1 6 3 3 2 4 2 1 5 1 3 4 2 5 3 1 5 3 1 3 2 2 6 0 4 3 3 3 4 3 7 11 3 2 1 4 5 2 2 3 5 1 1 2 4 3 2 5 4 7 8 10 2 3 2 2 3 4 4 4 4 3 2 5 3 1 2 5 0 5 5 1 3 5 3 1 1 2 4 1 4 5 1 4 3 0 2 5 1 2 3 1 3 2 1 2 2 1 4 4 2 2 5 2 2 5 1 3 2 2 4 3 5 5 1 3 5 1 5 2 4 1 8 0 4 4 2 2 6 1 1 5 3 6 3 2 2 2 4 2 3 6 3 6 2 4 4 2 7 0 4 6 3 0 5 5 2 4 4 3 1 3 6 4 3 5 7 1 1 6 3 4 4 3 5 2 4 5 2 3 5 4 7 3 3 5 3 4 3 3 5 5 2 4 2 4 4 1 3 8 2 4 3 5 1 2 6 8 1 6 3 1 4 7 3 8 2 1 3 4 4 3 4 3 3 6 7 3 4 4 1 5 3 3 7 6 4 6 2 1 3 4 6 8 1 10 6 5 7 6 2 3 6 2 4 5 5 2 5 2 4 4 3 4 8 19 20 18 17 19 20 18 15 21 31 44 30 2
316 3 993026 720 404 105 50 53 44 31 33 16 19 16 17 24 21 17 14 17 1 20 15 15 18 19 15 16 17 12 11 6 20 22 17 17 15 18 15 1 18 15 19 14 19 16 16 19 15 16 15 18 18 6 19 19 26 23 1 30 28 27 29 26 31 22 17 16 15 17 11 19 16 18 17 16 17 1 20 17 17 17 14 20 14 12 17 18 29 25 25 30 21 18 17 19 1 17 14 18 17 17 14 17 10 18 17 19 18 15 17 27 24 16 16 0 19 17 15 17 19 15 15 17 17 17 17 16 19 13 18 17 16 1 19 10 23 13 21 14 18 17 11 21 13 21 14 18 18 11 24 2 9 21 13 16 21 12 22 13 21 12 16 17 18 16 15 18 19 5 16 11 18 17 14 15 22 24 19 17 18 12 6 2 3 2 2 4 2 1 1 3 3 2 0 2 4 2 2 2 3 0 3 3 2 2 1 3 3 1 1 4 3 1 1 2 3 2 1 3 4 0 3 3 1 2 2 3 1 2 2 2 4 2 2 1 3 1 3 2 3 1 3 3 2 1 2 0 3 3 2 3 2 2 2 2 1 3 2 3 2 2 1 4 2 1 2 1 3 2 3 2 3 1 2 2 2 2 2 2 3 2 3 2 1 3 2 1 2 2 3 3 1 3 0 4 2 2 2 2 2 2 3 1 3 2 2 2 1 3 2 1 3 3 2 2 3 2 1 3 1 3 1 2 3 2 1 4 2 1 2 2 3 1 3 2 3 3 2 1 2 1 2 2 3 3 1 3 2 1 2 3 2 2 2 3 2 2 3 1 1 2 3 2 3 2 2 2 2 2 2 2 2 2 2 3 3 2 3 0 2 2 2 2 3 2 2 2 2 2 3 1 3 1 3 2 3 1 3 1 3 2 1 3 2 2 0 4 3 2 3 2 0 3 2 3 1 2 3 1 3 2 2 2 2 2 2 2 3 2 3 3 0 2 3 1 2 3 0 4 2 3 2 1 2 3 1 3 2 3 2 3 1 1 1 3 3 2 2 2 3 2 3 2 1 2 2 1 2 1 2 0 1 1 2 1 1 4 1 3 2 1 3 2 2 3 1 2 3 2 2 1 1 2 3 3 2 3 2 2 3 2 1 3 1 1 3 2 2 4 1 2 2 1 3 2 3 1 3 2 3 3 2 1 0 2 3 3 1 3 2 2 3 1 2 3 2 2 2 2 3 3 2 0 3 1 3 1 3 2 3 1 3 2 3 1 2 2 3 2 3 2 1 2 2 3 0 2 3 3 1 2 3 3 2 2 2 1 3 3 2 1 3 1 3 1 2 2 1 4 1 3 3 2 3 2 1 2 2 1 3 2 3 1 2 3 2 2 2 2 2 2 3 2 3 3 1 1 1 3 1 4 1 2 2 3 3 2 1 3 1 3 2 3 2 2 2 1 3 1 3 2 2 1 3 2 3 2 3 0 3 1 4 2 3 2 0 3 2 3 0 2 3 2 2 3 2 2 3 1 2 2 3 3 2 0 3 2 3 1 2 2 2 1 3 3 4 2 4 3 2 3 3 3 2 2 4 3 1 2 3 3 2 3 4 2 4 3 3 3 3 3 2 1 2 4 3 2 3 4 2 3 2 3 3 4 3 2 2 4 1 1 5 2 3 3 2 3 3 3 3 4 2 1 4 3 2 4 4 3 2 3 2 4 2 1 3 2 3 5 1 4 2 3 2 4 3 1 5 3 2 2 4 2 0 2 2 5 3 0 6 3 3 3 3 3 2 1 5 3 0 4 4 3 0 3 3 4 3 1 5 2 1 4 5 1 1 1 5 3 1 5 3 3 2 5 0 3 2 3 3 4 1 4 3 1 4 3 2 4 3 0 4 2 3 2 4 3 2 2 5 4 0 5 2 3 2 2 3 4 0 2 6 3 2 4 3 2 4 1 3 4 1 3 3 2 3 4 2 1 3 2 4 4 1 4 3 2 1 4 1 4 0 4 4 0 4 4 1 2 1 2 5 2 2 4 4 1 3 4 2 1 1 6 4 0 4 2 4 2 3 3 1 3 3 3 3 3 4 3 0 3 3 4 2 2 3 3 3 3 1 3 5 3 0 4 6 0 3 2 3 3 0 4 3 3 1 4 4 2 3 6 0 3 2 5 2 1 3 5 1 1 5 2 1 4 3 2 5 2 3 2 2 4 1 4 1 2 4 4 1 3 2 3 2 4 1 4 3 4 1 5 4 2 2 2 3 2 2 3 4 2 1 4 4 1 1 6 3 2 2 5 2 1 2 3 3 2 3 5 1 2 4 4 2 2 3 3 3 2 3 3 3 3 3 1 2 3 5 1 3 4 1 5 4 2 4 2 2 3 4 4 2 1 3 5 0 1 2 3 4 1 3 6 1 3 3 3 3 1 6 1 2 3 3 4 0 2 3 3 4 3 3 3 4 2 4 1 3 2 2 3 4 2 3 2 4 2 2 4 3 1 4 3 3 1 5 3 3 0 4 2 3 2 1 4 2 2 2 2 3 3 2 3 2 3 3 2 0 1 3 4 2 1 5 3 3 0 4 3 2 1 3 4 2 3 3 0 3 2 4 0 3 2 3 3 2 2 4 3 1 2 3 2 3 2 0 4 3 1 5 1 2 2 4 2 3 2 3 3 2 3 2 3 2 0 2 4 3 1 4 3 1 2 3 3 2 3 3 2 3 3 2 1 0 3 4 3 2 1 3 5 1 2 2 4 2 2 3 3 2 4 0 1 1 4 3 3 1 3 5 2 1 3 2 4 1 2 5 3 2 0 4 4 1 2 5 2 10 18 15 16 48 11
316 4 999998 3
316 5 999982 19
316 6 999960 31 3 3 4
316 7 999446 433 84 8 11 7 5 6 1
316 8 993923 1997 73 67 75 70 67 44 19 6 3 1 1 2 2 2 2 3 0 1 2 3 2 2 2 3 0 2 2 3 3 2 1 1 2 2 3 0 2 1 2 2 2 2 2 2 1 2 2 2 3 1 1 2 3 2 0 3 2 1 2 2 2 2 2 2 1 2 2 2 3 1 2 2 2 0 2 3 2 1 2 2 2 2 3 1 1 3 2 3 1 1 2 2 0 2 2 3 1 2 2 2 2 2 3 1 2 2 2 3 1 1 3 0 2 2 2 2 1 4 4 3 3 4 0 3 3 3 1 2 3 0 1 2 1 2 2 3 1 1 2 2 2 3 0 2 1 2 2 2 0 2 1 2 2 2 3 1 1 1 2 2 3 1 1 1 2 1 2 2 2 0 3 2 3 2 1 1 2 3 2 1 2 2 2 2 1 1 1 4 2 1 2 2 3 2 1 1 2 3 2 1 2 1 4 1 2 1 1 3 2 1 2 2 3 2 1 1 2 3 2 1 3 0 3 2 0 2 2 3 1 2 2 2 3 2 1 1 3 3 1 2 1 1 3 1 1 2 2 3 1 2 2 2 3 2 1 2 3 2 1 1 2 2 3 1 2 2 2 2 1 2 4 2 2 1 1 3 2 2 1 2 0 1 3 2 1 2 2 4 1 2 3 2 2 1 1 3 2 2 0 1 2 1 3 2 1 3 3 2 1 2 3 2 2 1 1 3 2 1 1 1 2 2 3 2 2 2 2 1 2 2 3 2 2 1 1 3 1 1 2 2 2 2 2 1 2 2 3 1 2 2 3 2 2 0 4 1 1 2 1 2 2 2 2 1 2 2 3 1 2 2 4 2 1 1 2 1 2 2 1 2 1 3 2 1 3 3 1 2 2 3 2 2 0 1 1 3 2 2 1 2 1 3 2 1 2 3 2 2 2 3 2 1 1 1 1 3 2 2 1 2 1 3 2 2 2 3 1 2 2 3 1 1 2 0 2 3 2 2 1 3 2 2 1 2 4 2 0 2 2 2 1 2 2 0 2 4 2 1 2 1 3 2 1 2 2 3 1 2 1 1 3 2 2 1 3 2 2 1 2 1 3 2 1 2 2 2 3 0 1 3 3 2 1 1 3 2 2 1 2 1 3 2 1 2 3 3 0 1 2 3 2 2 0 2 3 2 2 1 2 1 3 2 1 3 2 1 2 1 2 3 2 2 0 2 3 2 2 1 1 3 3 1 2 1 1 3 2 1 2 3 2 2 0 2 3 2 2 2 1 3 2 1 1 1 2 3 2 1 2 3 2 2 0 4 2 2 1 2 1 3 2 0 1 2 2 2 3 1 2 3 3 0 2 3 2 2 1 2 1 3 1 1 1 2 2 2 3 2 3 2 2 0 2 3 2 2 1 1 2 2 1 2 1 2 3 3 1 2 3 2 2 0 2 3 2 2 1 1 1 1 3 2 2 2 2 3 1 2 3 2 2 0 2 4 2 4 3 1 6 3 2 2 2 3 0 2 2 2 2 2 1 2 2 3 2 2 1 2 2 1 2 2 2 3 0 2 2 2 2 3 1 2 2 2 1 1 3 2 2 1 2 2 2 3 0 2 3 2 2 2 1 2 1 3 1 1 3 1 3 1 2 2 3 2 1 2 2 2 2 2 1 1 2 1 3 1 3 1 3 2 2 2 3 0 2 2 2 2 2 2 1 1 1 2 3 1 4 3 0 2 2 2 3 1 1 1 2 2 2 2 2 0 2 2 3 3 2 3 0 2 2 2 3 0 2 1 2 2 2 1 2 2 2 3 1 3 2 2 1 2 2 2 2 1 2 1 2 3 1 2 2 1 2 3 1 3 2 2 2 1 2 1 3 2 1 2 2 1 3 1 2 1 2 3 1 3 2 0 3 2 1 2 3 2 1 2 2 1 3 2 1 2 1 3 3 1 2 1 2 2 2 2 2 2 1 2 2 1 3 2 1 2 1 4 1 3 0 2 2 2 2 1 3 2 1 2 2 1 3 2 1 2 3 1 3 2 0 2 2 2 2 1 3 1 2 2 2 2 3 2 1 1 1 3 3 1 1 2 2 2 2 1 3 1 2 2 2 1 3 1 2 1 2 1 3 3 1 2 2 2 2 1 3 1 2 2 2 2 2 2 2 3 1 0 4 3 3 1 4 4 1 3 4 2 4 3 1 4 4 0 4 3 1 4 3 2 2 3 3 2 3 3 1 6 2 3 3 2 3 5 0 2 3 4 3 3 3 0 5 3 2 3 4 3 4 2 2 5 2 1 2 2 3 3 1 2 3 3 1 3 1 3 3 1 2 1 3 3 1 2 2 3 2 1 2 2 3 2 2 2 1 3 2 3 1 1 2 2 2 3 1 3 1 4 2 0 4 2 2 2 1 4 2 3 1 1 1 5 2 2 1 1 3 4 1 2 3 3 1 3 1 3 3 1 2 3 3 3 1 1 1 4 3 2 1 3 3 1 2 2 4 3 1 1 1 4 3 1 3 3 0 5 4 2 2 5 1 4 3 3 3 3 1 1 4 3 3 3 2 3 3 2 5 3 1 4 4 2 2 5 3 0 3 3 1 6 0 4 2 3 3 3 4 3 4 1 3 4 2 3 1 3 2 3 4 0 7 1 4 3 2 4 3 2 4 4 1 4 3 1 2 3 3 3 2 3 3 3 3 2 4 3 2 4 2 2 4 4 0 3 3 3 3 3 1 3 4 1 4 3 2 5 4 0 4 3 2 2 4 2 3 4 0 3 4 2 2 4 3 2 5 1 6 1 4 3 2 2 2 4 2 1 4 3 1 5 1 4 4 1 5 5 0 6 1 3 1 4 2 1 4 3 2 4 2 2 5 2 5 3 2 4 3 1 1 6 1 2 3 2 2 4 3 2 4 3 3 4 2 4 4 0 4 1 3 3 3 2 1 4 3 2 5 2 3 4 2 4 4 1 5 2 1 1 4 4 0 5 1 3 4 4 2 3 2 3 5 0 5 3 2 1 3 3 3 3 4 1 5 2 3 3 2 4 3 3 3 3 2 4 1 4 1 5 2 1 3 3 2 5 3 1 4 2 6 2 1 3 6 1 1 3 4 0 5 3 0 5 2 2 5 1 2 3 2 4 2 2 2 3 2 0 2 4 3 1 3 3 2 2 6 0 5 3 4 3 1 2 3 5 1 0 6 1 3 4 1 3 5 1 6 3 2 4 3 1 1 6 2 0 4 2 2 5 3 1 5 2 5 3 0 4 3 3 1 4 2 3 3 3 0 6 2 3 4 1 4 3 3 3 3 2 3 1 3 1 5 3 1 5 4 2 4 3 2 3 1 4 3 1 5 2 1 2 2 5 3 4 3 0 6 2 2 5 2 1 4 2 4 2 2 1 3 5 11 7 3 1 2 3 3 1 3 2 1 3 1 3 2 3 2 1 3 4 2 1 4 3 2 4 3 1 5 1 2 4 2 3 1 5 1 4 3 3 3 4 1 4 3 3 3 2 1 3 5 1 5 1 2 2 4 2 4 4 1 5 3 1 5 2 3 2 3 1 5 2 1 3 4 2 2 4 2 5 3 8 12 12 8 5 10 11 11 8 10 3 7 12 10 12 5 13 2 11 11 11 4
316 9 1000001
316 10 999990 11
316 11 999777 201 13 8 2
316 12 999481 404 34 40 38 4
316 13 990279 9338 253 33 26 31 7 20 8 6
316 14 999971 30
316 15 999967 34
316 16 999996 5
316 17 1000001
317 1 984265 9494 625 193 141 514 832 28 10 467 582 26 12 12 4 12 7 28 9 27 19 21 15 13 9 14 9 6 9 11 11 5 10 12 16 14 8 8 12 5 7 2 13 14 20 16 9 7 10 9 9 9 6 10 15 10 15 13 7 8 10 15 7 11 12 24 14 13 14 11 12 16 11 11 6 7 25 11 6 20 22 23 18 14 10 23 19 14 15 19 20 10 21 18 18 14 15 13 16 23 16 14 20 7 4 7 8 8 14 9 11 15 2 4 3 11 2 14 9 9 3 16 4 8 2 6 3 11 5 7 9 7 15 11 3 4 3 13 3 5 5 14 10 14 6 0 1 3 13 4 5 11 5 6 2 1 4 1 2 2 2 3 1 4 4 7 2 6 6 6 3 3 7 15 8 4 2 2 1 2 2 1 2 2 4 5 4 10 1 2 6 6 14 9 8 9 6 6 6 1 10 9 11 2 2 1 1 2 1 1 2 2 2 2 2 2 1 1 2 3 2 2 1 1 0 2 1 2 2 3 1 0 2 2 2 2 0 1 2 2 0 2 2 2 2 2 2 0 1 2 4 7 6 7 11 10 8 8 4 7 9 12 3 6 11 12 7 6 6 5 16 6 5 1 11 11 8 8 9 16 7 2 2 4 11 14 3 12 15 9 4 5 12 6 4 13 2 23 6 5 2 7 8 10 8 2 5 9 15 6 2 5 10 13 8 11 8 10 8 4 3 9 2 4 11 9 16 6 4 4 4 6 11 16 11 8 11 5 7 3 3 5 12 9 14 12 12 4 10 8 9 5 11 8 8 2 8 7 3 3 1 2 2 1 1 4 1 1 1 1 2 1 2 1 2 1 2 3 1 2 1 2 2 2 1 2 2 1 1 2 1 2 1 2 2 0 2 1 2 2 10 6 13 1
317 2 1000001
